entity_id,review_decision,reviewer,reviewed_at,decision_note,entity_type,display_name,review_batch,review_bucket,source_paths,cleaned_paths,chunk_sample_ids,decision_instructions
anomaly_prefix_hijack,,,,,AnomalyType,Prefix Hijack,02_ready_with_manual_note,ready_with_manual_note,../context.md|raw/papers/bear_2025.pdf|raw/standards/rfc4271.txt|raw/standards/rfc6811.txt,cleaned/papers/bear_2025.md|cleaned/standards/rfc4271.md|cleaned/standards/rfc6811.md,bear_2025_s006_page_6_002|bear_2025_s007_page_7_001|bear_2025_s004_page_4_003|bear_2025_s002_page_2_002|bear_2025_s002_page_2_003|bear_2025_s004_page_4_002|bear_2025_s010_page_10_004|bear_2025_s007_page_7_002|bear_2025_s001_page_1_003|bear_2025_s002_page_2_001|bear_2025_s007_page_7_003|bear_2025_s001_page_1_001,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。
anomaly_prefix_outage,,,,,AnomalyType,Prefix Outage,02_ready_with_manual_note,ready_with_manual_note,../context.md|raw/standards/rfc4271.txt,cleaned/standards/rfc4271.md,context_2026_paper_bear_001|context_2026_datasource_001|context_2026_route_leak_001|context_2026_as_path_001|context_2026_scope_001|rfc4271_s006_1_1_001|rfc4271_s058_8_2_2_004|rfc4271_s058_8_2_2_007|rfc4271_s058_8_2_2_011|rfc4271_s048_8_1_2_001|rfc4271_s058_8_2_2_010|rfc4271_s058_8_2_2_014,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。
concept_rib,,,,,BGPConcept,RIB,02_ready_with_manual_note,ready_with_manual_note,../context.md|raw/data_docs/routeviews_api_doc.html|raw/standards/rfc4271.txt|raw/tools_docs/bgpstream_docs.html,cleaned/data_docs/bgpstream_docs.md|cleaned/data_docs/routeviews_api_doc.md|cleaned/standards/rfc4271.md,bgpstream_docs_s001_full_001|context_2026_paper_bear_001|context_2026_datasource_001|context_2026_as_path_001|context_2026_route_leak_001|context_2026_scope_001|rfc4271_s011_3_2_001|rfc4271_s006_1_1_002|rfc4271_s010_3_1_001|rfc4271_s060_9_1_001|rfc4271_s005_1_001|rfc4271_s009_3_001,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。
concept_ripe_ris,,,,,BGPConcept,RIPE RIS,02_ready_with_manual_note,ready_with_manual_note,../context.md|raw/data_docs/ripe_ris_docs.html,cleaned/data_docs/ripe_ris_docs.md,context_2026_paper_bear_001|context_2026_as_path_001|context_2026_datasource_001|context_2026_route_leak_001|context_2026_scope_001|ripe_ris_docs_s001_full_001,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。
datasource_ripe_ris,,,,,DataSource,RIPE RIS,02_ready_with_manual_note,ready_with_manual_note,../context.md|raw/data_docs/ripe_ris_docs.html,cleaned/data_docs/ripe_ris_docs.md,context_2026_datasource_001|context_2026_paper_bear_001|context_2026_as_path_001|context_2026_route_leak_001|context_2026_scope_001|ripe_ris_docs_s001_full_001,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。
concept_roa,,,,,BGPConcept,ROA,02_ready_with_manual_note,ready_with_manual_note,../context.md|raw/standards/rfc6811.txt,cleaned/standards/rfc6811.md,context_2026_paper_bear_001|context_2026_as_path_001|context_2026_datasource_001|context_2026_route_leak_001|context_2026_scope_001|rfc6811_s001_1_002|rfc6811_s010_8_1_001|rfc6811_s001_1_001|rfc6811_s003_2_001|rfc6811_s001_1_003|rfc6811_s002_1_1_001|rfc6811_s003_2_002,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。
field_roa_status,,,,,DataField,roa_status,02_ready_with_manual_note,ready_with_manual_note,../context.md|raw/standards/rfc6811.txt,cleaned/standards/rfc6811.md,context_2026_datasource_001|context_2026_as_path_001|context_2026_paper_bear_001|context_2026_route_leak_001|context_2026_scope_001|rfc6811_s001_1_001|rfc6811_s001_1_002|rfc6811_s003_2_001|rfc6811_s010_8_1_001|rfc6811_s001_1_003|rfc6811_s002_1_1_001|rfc6811_s003_2_002,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。
concept_route_collector,,,,,BGPConcept,Route Collector,02_ready_with_manual_note,ready_with_manual_note,../context.md|raw/data_docs/ripe_ris_docs.html|raw/data_docs/routeviews_api_doc.html,cleaned/data_docs/ripe_ris_docs.md|cleaned/data_docs/routeviews_api_doc.md,context_2026_datasource_001|context_2026_paper_bear_001|context_2026_route_leak_001|context_2026_as_path_001|context_2026_scope_001|ripe_ris_docs_s001_full_001|routeviews_api_doc_s001_full_001|routeviews_api_doc_s001_full_002|routeviews_api_doc_s001_full_003|routeviews_api_doc_s001_full_004|routeviews_api_doc_s001_full_005|routeviews_api_doc_s001_full_007,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。
anomaly_route_leak,,,,,AnomalyType,Route Leak,02_ready_with_manual_note,ready_with_manual_note,../context.md|raw/papers/beam_2024.pdf|raw/standards/rfc7908.txt|raw/standards/rfc9234.txt,cleaned/papers/beam_2024.md|cleaned/standards/rfc7908.md|cleaned/standards/rfc9234.md,beam_2024_s009_page_9_003|beam_2024_s013_page_13_001|beam_2024_s002_page_2_003|beam_2024_s003_page_3_003|beam_2024_s011_page_11_003|beam_2024_s009_page_9_001|beam_2024_s014_page_14_002|beam_2024_s015_page_15_001|beam_2024_s004_page_4_002|beam_2024_s009_page_9_002|beam_2024_s010_page_10_003|beam_2024_s003_page_3_001,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。
mechanism_route_origin_validation,,,,,RoutingMechanism,Route Origin Validation,02_ready_with_manual_note,ready_with_manual_note,../context.md|raw/standards/rfc6811.txt,cleaned/standards/rfc6811.md,context_2026_as_path_001|context_2026_datasource_001|context_2026_paper_bear_001|context_2026_route_leak_001|context_2026_scope_001|rfc6811_s001_1_001|rfc6811_s001_1_002|rfc6811_s006_4_001|rfc6811_s008_6_001|rfc6811_s003_2_001|rfc6811_s001_1_003|rfc6811_s003_2_002,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。
concept_routeviews,,,,,BGPConcept,RouteViews,02_ready_with_manual_note,ready_with_manual_note,../context.md|raw/data_docs/routeviews_api_doc.html,cleaned/data_docs/routeviews_api_doc.md,context_2026_paper_bear_001|context_2026_as_path_001|context_2026_datasource_001|context_2026_route_leak_001|context_2026_scope_001|routeviews_api_doc_s001_full_018|routeviews_api_doc_s001_full_003|routeviews_api_doc_s001_full_001|routeviews_api_doc_s001_full_002|routeviews_api_doc_s001_full_004|routeviews_api_doc_s001_full_005|routeviews_api_doc_s001_full_006,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。
datasource_routeviews,,,,,DataSource,RouteViews,02_ready_with_manual_note,ready_with_manual_note,../context.md|raw/data_docs/routeviews_api_doc.html,cleaned/data_docs/routeviews_api_doc.md,context_2026_datasource_001|context_2026_paper_bear_001|context_2026_as_path_001|context_2026_route_leak_001|context_2026_scope_001|routeviews_api_doc_s001_full_001|routeviews_api_doc_s001_full_002|routeviews_api_doc_s001_full_003|routeviews_api_doc_s001_full_004|routeviews_api_doc_s001_full_005|routeviews_api_doc_s001_full_006|routeviews_api_doc_s001_full_007,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。
concept_rov,,,,,BGPConcept,ROV,02_ready_with_manual_note,ready_with_manual_note,../context.md|raw/standards/rfc6811.txt,cleaned/standards/rfc6811.md,context_2026_paper_bear_001|context_2026_as_path_001|context_2026_datasource_001|context_2026_route_leak_001|context_2026_scope_001|rfc6811_s001_1_003|rfc6811_s003_2_002|rfc6811_s005_3_001|rfc6811_s008_6_001|rfc6811_s001_1_001|rfc6811_s001_1_002|rfc6811_s003_2_001,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。
concept_rpki,,,,,BGPConcept,RPKI,02_ready_with_manual_note,ready_with_manual_note,../context.md|raw/standards/rfc6811.txt,cleaned/standards/rfc6811.md,context_2026_paper_bear_001|context_2026_as_path_001|context_2026_datasource_001|context_2026_route_leak_001|context_2026_scope_001|rfc6811_s001_1_001|rfc6811_s001_1_002|rfc6811_s011_8_2_001|rfc6811_s001_1_003|rfc6811_s002_1_1_001|rfc6811_s006_4_001|rfc6811_s008_6_001,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。
datasource_rpki_roa,,,,,DataSource,RPKI / ROA,02_ready_with_manual_note,ready_with_manual_note,../context.md|raw/data_docs/routeviews_api_doc.html|raw/standards/rfc6811.txt,cleaned/data_docs/routeviews_api_doc.md|cleaned/standards/rfc6811.md,context_2026_datasource_001|context_2026_paper_bear_001|context_2026_as_path_001|context_2026_route_leak_001|context_2026_scope_001|rfc6811_s001_1_001|rfc6811_s001_1_002|rfc6811_s001_1_003|rfc6811_s003_2_001|rfc6811_s006_4_001|rfc6811_s008_6_001|rfc6811_s010_8_1_001,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。
fp_short_route_flap,,,,,FalsePositivePattern,Short route flap,02_ready_with_manual_note,ready_with_manual_note,../context.md|raw/standards/rfc4271.txt,cleaned/standards/rfc4271.md,context_2026_route_leak_001|context_2026_as_path_001|context_2026_datasource_001|context_2026_paper_bear_001|context_2026_scope_001|rfc4271_s004_10_001|rfc4271_s030_5_1_3_003|rfc4271_s046_10_001|rfc4271_s058_8_2_2_001|rfc4271_s066_9_1_4_001|rfc4271_s069_9_2_1_1_001|rfc4271_s081_6_003,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。
fp_single_collector_bias,,,,,FalsePositivePattern,Single collector bias,02_ready_with_manual_note,ready_with_manual_note,../context.md|raw/data_docs/ripe_ris_docs.html|raw/data_docs/routeviews_api_doc.html,cleaned/data_docs/ripe_ris_docs.md|cleaned/data_docs/routeviews_api_doc.md,context_2026_datasource_001|context_2026_route_leak_001|context_2026_as_path_001|context_2026_paper_bear_001|context_2026_scope_001|ripe_ris_docs_s001_full_001|routeviews_api_doc_s001_full_007|routeviews_api_doc_s001_full_001|routeviews_api_doc_s001_full_002|routeviews_api_doc_s001_full_003|routeviews_api_doc_s001_full_004|routeviews_api_doc_s001_full_005,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。
anomaly_subprefix_hijack,,,,,AnomalyType,Subprefix Hijack,02_ready_with_manual_note,ready_with_manual_note,../context.md|raw/papers/bear_2025.pdf|raw/standards/rfc6811.txt,cleaned/papers/bear_2025.md|cleaned/standards/rfc6811.md,bear_2025_s004_page_4_003|bear_2025_s002_page_2_002|bear_2025_s002_page_2_003|bear_2025_s004_page_4_002|bear_2025_s003_page_3_003|bear_2025_s006_page_6_001|bear_2025_s006_page_6_002|bear_2025_s007_page_7_002|bear_2025_s001_page_1_001|bear_2025_s002_page_2_001|bear_2025_s007_page_7_001|bear_2025_s008_page_8_002,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。
field_timestamp,,,,,DataField,timestamp,02_ready_with_manual_note,ready_with_manual_note,../context.md|raw/tools_docs/bgpstream_docs.html,cleaned/data_docs/bgpstream_docs.md,bgpstream_docs_s001_full_001|context_2026_datasource_001|context_2026_as_path_001|context_2026_paper_bear_001|context_2026_route_leak_001|context_2026_scope_001,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。
field_update_type,,,,,DataField,update_type,02_ready_with_manual_note,ready_with_manual_note,../context.md|raw/standards/rfc4271.txt,cleaned/standards/rfc4271.md,context_2026_datasource_001|context_2026_paper_bear_001|context_2026_as_path_001|context_2026_route_leak_001|context_2026_scope_001|rfc4271_s013_4_1_001|rfc4271_s014_4_2_002|rfc4271_s015_4_3_002|rfc4271_s015_4_3_003|rfc4271_s019_2_001|rfc4271_s021_2_001|rfc4271_s023_4_5_001,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。
concept_valley_free,,,,,BGPConcept,Valley-free,02_ready_with_manual_note,ready_with_manual_note,../context.md|raw/data_docs/caida_as_relationships.html|raw/standards/rfc7908.txt,cleaned/data_docs/caida_as_relationships.md|cleaned/standards/rfc7908.md,caida_as_relationships_s001_full_014|caida_as_relationships_s001_full_007|caida_as_relationships_s001_full_005|caida_as_relationships_s001_full_006|caida_as_relationships_s001_full_012|caida_as_relationships_s001_full_001|caida_as_relationships_s001_full_002|caida_as_relationships_s001_full_003|caida_as_relationships_s001_full_004|caida_as_relationships_s001_full_008|caida_as_relationships_s001_full_009|caida_as_relationships_s001_full_010,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。
mechanism_valley_free,,,,,RoutingMechanism,Valley-free Routing,02_ready_with_manual_note,ready_with_manual_note,../context.md|raw/data_docs/caida_as_relationships.html|raw/papers/beam_2024.pdf|raw/standards/rfc7908.txt,cleaned/data_docs/caida_as_relationships.md|cleaned/papers/beam_2024.md|cleaned/standards/rfc7908.md,beam_2024_s004_page_4_002|beam_2024_s011_page_11_003|beam_2024_s013_page_13_004|beam_2024_s004_page_4_001|beam_2024_s003_page_3_002|beam_2024_s012_page_12_003|beam_2024_s002_page_2_002|beam_2024_s013_page_13_001|beam_2024_s003_page_3_001|beam_2024_s004_page_4_003|beam_2024_s005_page_5_001|beam_2024_s005_page_5_002,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。
concept_vantage_point,,,,,BGPConcept,Vantage Point,02_ready_with_manual_note,ready_with_manual_note,../context.md|raw/data_docs/ripe_ris_docs.html,cleaned/data_docs/ripe_ris_docs.md,context_2026_paper_bear_001|context_2026_as_path_001|context_2026_datasource_001|context_2026_route_leak_001|context_2026_scope_001|ripe_ris_docs_s001_full_001,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。
case_vodafone_2021_route_leak,,,,,Case,Vodafone Idea AS55410 Route Leak,02_ready_with_manual_note,ready_with_manual_note,../context.md|raw/papers/bgpshield_2025.pdf,cleaned/papers/bgpshield_2025.md,bgpshield_2025_s012_page_12_002|bgpshield_2025_s012_page_12_003|bgpshield_2025_s015_page_15_003|bgpshield_2025_s013_page_13_001|bgpshield_2025_s011_page_11_002|bgpshield_2025_s004_page_4_003|bgpshield_2025_s007_page_7_002|bgpshield_2025_s014_page_14_001|bgpshield_2025_s001_page_1_002|bgpshield_2025_s003_page_3_004|bgpshield_2025_s011_page_11_004|bgpshield_2025_s014_page_14_002,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。
concept_whois_rdap,,,,,BGPConcept,WHOIS / RDAP,02_ready_with_manual_note,ready_with_manual_note,../context.md|raw/standards/rfc3912.txt|raw/standards/rfc9082.txt|raw/standards/rfc9083.txt,cleaned/standards/rfc3912.md|cleaned/standards/rfc9082.md|cleaned/standards/rfc9083.md,context_2026_paper_bear_001|context_2026_as_path_001|context_2026_datasource_001|context_2026_route_leak_001|context_2026_scope_001|rfc3912_s001_1_001|rfc3912_s002_2_001|rfc3912_s003_3_001|rfc3912_s004_4_001|rfc3912_s005_5_001|rfc3912_s008_21355_001|rfc3912_s008_21355_002,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。
concept_withdrawal,,,,,BGPConcept,Withdrawal,02_ready_with_manual_note,ready_with_manual_note,../context.md|raw/standards/rfc4271.txt,cleaned/standards/rfc4271.md,context_2026_paper_bear_001|context_2026_as_path_001|context_2026_datasource_001|context_2026_route_leak_001|context_2026_scope_001|rfc4271_s005_1_001|rfc4271_s009_3_002|rfc4271_s011_3_2_001|rfc4271_s045_8_001|rfc4271_s060_9_1_001|rfc4271_s069_9_2_1_1_001|rfc4271_s076_10_003,人工优先核验非 manual_note 来源；context_2026 只作范围提示，不能单独作为批准依据。
