evidence_id,entity_id,entity_type,entity_review_status,source_id,source_type,source_status,source_path,parsed_path,cleaned_path,chunk_count,chunk_sample_ids,case_observation_count,generated_by
case_celerbridge_bgp_hijack__bgpshield_2025,case_celerbridge_bgp_hijack,Case,pending,bgpshield_2025,paper,complete_deterministic,raw/papers/bgpshield_2025.pdf,parsed/papers/bgpshield_2025.json,cleaned/papers/bgpshield_2025.md,61,bgpshield_2025_s002_page_2_001|bgpshield_2025_s011_page_11_002|bgpshield_2025_s004_page_4_002|bgpshield_2025_s008_page_8_003|bgpshield_2025_s010_page_10_001|bgpshield_2025_s010_page_10_002|bgpshield_2025_s003_page_3_002|bgpshield_2025_s004_page_4_001|bgpshield_2025_s004_page_4_003|bgpshield_2025_s005_page_5_001|bgpshield_2025_s007_page_7_002|bgpshield_2025_s008_page_8_002|bgpshield_2025_s009_page_9_003|bgpshield_2025_s011_page_11_001|bgpshield_2025_s012_page_12_001|bgpshield_2025_s012_page_12_003|bgpshield_2025_s013_page_13_001|bgpshield_2025_s001_page_1_002|bgpshield_2025_s003_page_3_001|bgpshield_2025_s007_page_7_001,0,scripts/build_entity_source_evidence.py
case_celerbridge_bgp_hijack__context_2026,case_celerbridge_bgp_hijack,Case,pending,context_2026,manual_note,manual_note,../context.md,,,5,context_2026_scope_001|context_2026_as_path_001|context_2026_datasource_001|context_2026_paper_bear_001|context_2026_route_leak_001,0,scripts/build_entity_source_evidence.py
case_facebook_2021_outage__context_2026,case_facebook_2021_outage,Case,pending,context_2026,manual_note,manual_note,../context.md,,,5,context_2026_as_path_001|context_2026_datasource_001|context_2026_paper_bear_001|context_2026_scope_001|context_2026_route_leak_001,0,scripts/build_entity_source_evidence.py
case_facebook_2021_outage__facebook_outage_cloudflare_2021,case_facebook_2021_outage,Case,pending,facebook_outage_cloudflare_2021,case_report,complete_deterministic,raw/cases/facebook_outage_cloudflare_2021.html,parsed/cases/facebook_outage_cloudflare_2021.json,cleaned/cases/facebook_outage_cloudflare_2021.md,8,facebook_outage_cloudflare_2021_s001_full_001|facebook_outage_cloudflare_2021_s001_full_007|facebook_outage_cloudflare_2021_s001_full_006|facebook_outage_cloudflare_2021_s001_full_008|facebook_outage_cloudflare_2021_s001_full_004|facebook_outage_cloudflare_2021_s001_full_005|facebook_outage_cloudflare_2021_s001_full_003|facebook_outage_cloudflare_2021_s001_full_002,26,scripts/build_entity_source_evidence.py
case_facebook_2021_outage__facebook_outage_meta_2021,case_facebook_2021_outage,Case,pending,facebook_outage_meta_2021,case_report,complete_deterministic,raw/cases/facebook_outage_meta_2021.html,parsed/cases/facebook_outage_meta_2021.json,cleaned/cases/facebook_outage_meta_2021.md,4,facebook_outage_meta_2021_s001_full_002|facebook_outage_meta_2021_s001_full_001|facebook_outage_meta_2021_s001_full_003|facebook_outage_meta_2021_s001_full_004,3,scripts/build_entity_source_evidence.py
case_indosat_route_leak__context_2026,case_indosat_route_leak,Case,pending,context_2026,manual_note,manual_note,../context.md,,,5,context_2026_route_leak_001|context_2026_datasource_001|context_2026_as_path_001|context_2026_paper_bear_001|context_2026_scope_001,0,scripts/build_entity_source_evidence.py
case_indosat_route_leak__indosat_route_leak_2014,case_indosat_route_leak,Case,pending,indosat_route_leak_2014,case_report,complete_deterministic,raw/cases/indosat_route_leak_2014.html,parsed/cases/indosat_route_leak_2014.json,cleaned/cases/indosat_route_leak_2014.md,6,indosat_route_leak_2014_s001_full_001|indosat_route_leak_2014_s001_full_002|indosat_route_leak_2014_s001_full_005|indosat_route_leak_2014_s001_full_003|indosat_route_leak_2014_s001_full_004|indosat_route_leak_2014_s001_full_006,5,scripts/build_entity_source_evidence.py
case_pakistan_youtube_2008__context_2026,case_pakistan_youtube_2008,Case,pending,context_2026,manual_note,manual_note,../context.md,,,5,context_2026_route_leak_001|context_2026_datasource_001|context_2026_scope_001|context_2026_as_path_001|context_2026_paper_bear_001,0,scripts/build_entity_source_evidence.py
case_pakistan_youtube_2008__youtube_hijack_google_2008,case_pakistan_youtube_2008,Case,pending,youtube_hijack_google_2008,case_report,complete_deterministic,raw/cases/youtube_hijack_google_2008.html,parsed/cases/youtube_hijack_google_2008.json,cleaned/cases/youtube_hijack_google_2008.md,3,youtube_hijack_google_2008_s001_full_003|youtube_hijack_google_2008_s001_full_001|youtube_hijack_google_2008_s001_full_002,5,scripts/build_entity_source_evidence.py
case_vodafone_2021_route_leak__bgpshield_2025,case_vodafone_2021_route_leak,Case,approved,bgpshield_2025,paper,complete_deterministic,raw/papers/bgpshield_2025.pdf,parsed/papers/bgpshield_2025.json,cleaned/papers/bgpshield_2025.md,61,bgpshield_2025_s012_page_12_002|bgpshield_2025_s012_page_12_003|bgpshield_2025_s015_page_15_003|bgpshield_2025_s013_page_13_001|bgpshield_2025_s011_page_11_002|bgpshield_2025_s004_page_4_003|bgpshield_2025_s007_page_7_002|bgpshield_2025_s014_page_14_001|bgpshield_2025_s001_page_1_002|bgpshield_2025_s003_page_3_004|bgpshield_2025_s011_page_11_004|bgpshield_2025_s014_page_14_002|bgpshield_2025_s015_page_15_001|bgpshield_2025_s003_page_3_001|bgpshield_2025_s006_page_6_003|bgpshield_2025_s013_page_13_003|bgpshield_2025_s016_page_16_001|bgpshield_2025_s004_page_4_002|bgpshield_2025_s008_page_8_003|bgpshield_2025_s004_page_4_001,0,scripts/build_entity_source_evidence.py
case_vodafone_2021_route_leak__context_2026,case_vodafone_2021_route_leak,Case,approved,context_2026,manual_note,manual_note,../context.md,,,5,context_2026_route_leak_001|context_2026_as_path_001|context_2026_datasource_001|context_2026_paper_bear_001|context_2026_scope_001,0,scripts/build_entity_source_evidence.py
field_aggregator__rfc4271,field_aggregator,DataField,approved,rfc4271,standard,complete_deterministic,raw/standards/rfc4271.txt,parsed/standards/rfc4271.json,cleaned/standards/rfc4271.md,129,rfc4271_s021_2_001|rfc4271_s021_2_002|rfc4271_s026_4_002|rfc4271_s076_10_003|rfc4271_s006_1_1_002|rfc4271_s010_3_1_001|rfc4271_s012_4_001|rfc4271_s013_4_1_001|rfc4271_s014_4_2_001|rfc4271_s014_4_2_002|rfc4271_s015_4_3_001|rfc4271_s015_4_3_002|rfc4271_s015_4_3_003|rfc4271_s019_2_001|rfc4271_s021_2_003|rfc4271_s023_4_5_001|rfc4271_s024_6_001|rfc4271_s029_5_1_2_002|rfc4271_s034_5_1_7_001|rfc4271_s035_6_001,0,scripts/build_entity_source_evidence.py
field_as_path__bear_2025,field_as_path,DataField,approved,bear_2025,paper,complete_deterministic,raw/papers/bear_2025.pdf,parsed/papers/bear_2025.json,cleaned/papers/bear_2025.md,33,bear_2025_s002_page_2_002|bear_2025_s002_page_2_003|bear_2025_s003_page_3_001|bear_2025_s003_page_3_002|bear_2025_s004_page_4_001|bear_2025_s004_page_4_002|bear_2025_s004_page_4_003|bear_2025_s005_page_5_001|bear_2025_s005_page_5_002|bear_2025_s006_page_6_001|bear_2025_s006_page_6_002|bear_2025_s001_page_1_001|bear_2025_s001_page_1_002|bear_2025_s001_page_1_003|bear_2025_s002_page_2_001|bear_2025_s003_page_3_003|bear_2025_s003_page_3_004|bear_2025_s005_page_5_003|bear_2025_s006_page_6_003|bear_2025_s007_page_7_001,0,scripts/build_entity_source_evidence.py
field_as_path__context_2026,field_as_path,DataField,approved,context_2026,manual_note,manual_note,../context.md,,,5,context_2026_as_path_001|context_2026_datasource_001|context_2026_route_leak_001|context_2026_paper_bear_001|context_2026_scope_001,0,scripts/build_entity_source_evidence.py
field_as_path__rfc4271,field_as_path,DataField,approved,rfc4271,standard,complete_deterministic,raw/standards/rfc4271.txt,parsed/standards/rfc4271.json,cleaned/standards/rfc4271.md,129,rfc4271_s019_2_001|rfc4271_s024_6_001|rfc4271_s026_4_002|rfc4271_s029_5_1_2_002|rfc4271_s038_6_3_002|rfc4271_s076_10_003|rfc4271_s081_6_009|rfc4271_s004_10_001|rfc4271_s005_1_001|rfc4271_s006_1_1_002|rfc4271_s009_3_002|rfc4271_s010_3_1_001|rfc4271_s012_4_001|rfc4271_s013_4_1_001|rfc4271_s014_4_2_001|rfc4271_s014_4_2_002|rfc4271_s015_4_3_001|rfc4271_s015_4_3_002|rfc4271_s015_4_3_003|rfc4271_s021_2_001,0,scripts/build_entity_source_evidence.py
field_as_relationship_sequence__caida_as_relationships,field_as_relationship_sequence,DataField,approved,caida_as_relationships,data_doc,complete_deterministic,raw/data_docs/caida_as_relationships.html,parsed/data_docs/caida_as_relationships.json,cleaned/data_docs/caida_as_relationships.md,15,caida_as_relationships_s001_full_002|caida_as_relationships_s001_full_001|caida_as_relationships_s001_full_003|caida_as_relationships_s001_full_004|caida_as_relationships_s001_full_005|caida_as_relationships_s001_full_006|caida_as_relationships_s001_full_007|caida_as_relationships_s001_full_009|caida_as_relationships_s001_full_010|caida_as_relationships_s001_full_011|caida_as_relationships_s001_full_012|caida_as_relationships_s001_full_013|caida_as_relationships_s001_full_014|caida_as_relationships_s001_full_015|caida_as_relationships_s001_full_008,0,scripts/build_entity_source_evidence.py
field_as_relationship_sequence__context_2026,field_as_relationship_sequence,DataField,approved,context_2026,manual_note,manual_note,../context.md,,,5,context_2026_route_leak_001|context_2026_datasource_001|context_2026_scope_001|context_2026_as_path_001|context_2026_paper_bear_001,0,scripts/build_entity_source_evidence.py
field_as_relationship_sequence__rfc7908,field_as_relationship_sequence,DataField,approved,rfc7908,standard,complete_deterministic,raw/standards/rfc7908.txt,parsed/standards/rfc7908.json,cleaned/standards/rfc7908.md,15,rfc7908_s005_2_001|rfc7908_s008_3_2_001|rfc7908_s013_4_001|rfc7908_s017_2013_001|rfc7908_s003_6_001|rfc7908_s004_1_001|rfc7908_s006_3_001|rfc7908_s007_3_1_001|rfc7908_s009_3_3_001|rfc7908_s010_3_4_001|rfc7908_s011_3_5_001|rfc7908_s012_3_6_001|rfc7908_s015_6_001|rfc7908_s016_2012_001|rfc7908_s017_2013_002,0,scripts/build_entity_source_evidence.py
field_asrank_rank__caida_asrank_api,field_asrank_rank,DataField,approved,caida_asrank_api,data_doc,complete_deterministic,raw/data_docs/caida_asrank_api.html,parsed/data_docs/caida_asrank_api.json,cleaned/data_docs/caida_asrank_api.md,7,caida_asrank_api_s001_full_002|caida_asrank_api_s001_full_001|caida_asrank_api_s001_full_005|caida_asrank_api_s001_full_006|caida_asrank_api_s001_full_003|caida_asrank_api_s001_full_004|caida_asrank_api_s001_full_007,0,scripts/build_entity_source_evidence.py
field_asrank_relationship__caida_as_relationships,field_asrank_relationship,DataField,approved,caida_as_relationships,data_doc,complete_deterministic,raw/data_docs/caida_as_relationships.html,parsed/data_docs/caida_as_relationships.json,cleaned/data_docs/caida_as_relationships.md,15,caida_as_relationships_s001_full_002|caida_as_relationships_s001_full_011|caida_as_relationships_s001_full_013|caida_as_relationships_s001_full_001|caida_as_relationships_s001_full_003|caida_as_relationships_s001_full_004|caida_as_relationships_s001_full_005|caida_as_relationships_s001_full_006|caida_as_relationships_s001_full_007|caida_as_relationships_s001_full_009|caida_as_relationships_s001_full_010|caida_as_relationships_s001_full_012|caida_as_relationships_s001_full_014|caida_as_relationships_s001_full_015|caida_as_relationships_s001_full_008,0,scripts/build_entity_source_evidence.py
field_asrank_relationship__caida_asrank_api,field_asrank_relationship,DataField,approved,caida_asrank_api,data_doc,complete_deterministic,raw/data_docs/caida_asrank_api.html,parsed/data_docs/caida_asrank_api.json,cleaned/data_docs/caida_asrank_api.md,7,caida_asrank_api_s001_full_001|caida_asrank_api_s001_full_006|caida_asrank_api_s001_full_002|caida_asrank_api_s001_full_005|caida_asrank_api_s001_full_003|caida_asrank_api_s001_full_004|caida_asrank_api_s001_full_007,0,scripts/build_entity_source_evidence.py
field_atomic_aggregate__rfc4271,field_atomic_aggregate,DataField,approved,rfc4271,standard,complete_deterministic,raw/standards/rfc4271.txt,parsed/standards/rfc4271.json,cleaned/standards/rfc4271.md,129,rfc4271_s021_2_001|rfc4271_s026_4_002|rfc4271_s076_10_003|rfc4271_s033_5_1_6_001|rfc4271_s066_9_1_4_002|rfc4271_s073_9_2_2_2_003|rfc4271_s076_10_002|rfc4271_s081_6_008|rfc4271_s021_2_002|rfc4271_s006_1_1_002|rfc4271_s010_3_1_001|rfc4271_s012_4_001|rfc4271_s013_4_1_001|rfc4271_s014_4_2_001|rfc4271_s014_4_2_002|rfc4271_s015_4_3_001|rfc4271_s015_4_3_002|rfc4271_s015_4_3_003|rfc4271_s019_2_001|rfc4271_s021_2_003,0,scripts/build_entity_source_evidence.py
field_bgp_identifier__rfc4271,field_bgp_identifier,DataField,approved,rfc4271,standard,complete_deterministic,raw/standards/rfc4271.txt,parsed/standards/rfc4271.json,cleaned/standards/rfc4271.md,129,rfc4271_s014_4_2_001|rfc4271_s014_4_2_002|rfc4271_s021_2_002|rfc4271_s024_6_001|rfc4271_s037_6_2_001|rfc4271_s081_6_009|rfc4271_s006_1_1_001|rfc4271_s034_5_1_7_001|rfc4271_s043_6_8_001|rfc4271_s043_6_8_002|rfc4271_s052_8_2_1_001|rfc4271_s076_10_002|rfc4271_s076_10_004|rfc4271_s006_1_1_002|rfc4271_s010_3_1_001|rfc4271_s012_4_001|rfc4271_s013_4_1_001|rfc4271_s015_4_3_001|rfc4271_s015_4_3_002|rfc4271_s015_4_3_003,0,scripts/build_entity_source_evidence.py
field_bgp_role__rfc9234,field_bgp_role,DataField,approved,rfc9234,standard,complete_deterministic,raw/standards/rfc9234.txt,parsed/standards/rfc9234.json,cleaned/standards/rfc9234.md,19,rfc9234_s002_1_001|rfc9234_s005_3_1_001|rfc9234_s006_4_001|rfc9234_s007_4_1_001|rfc9234_s008_4_2_001|rfc9234_s008_4_2_002|rfc9234_s015_4_001|rfc9234_s016_6_001|rfc9234_s017_7_001|rfc9234_s018_8_001|rfc9234_s002_1_002|rfc9234_s003_2_001|rfc9234_s004_3_001|rfc9234_s005_3_1_002|rfc9234_s009_5_001|rfc9234_s014_2_001|rfc9234_s018_8_002|rfc9234_s019_9_1_001|rfc9234_s021_9_2_001,0,scripts/build_entity_source_evidence.py
field_collector__bgpstream_docs,field_collector,DataField,approved,bgpstream_docs,tool_doc,complete_deterministic,raw/tools_docs/bgpstream_docs.html,parsed/data_docs/bgpstream_docs.json,cleaned/data_docs/bgpstream_docs.md,1,bgpstream_docs_s001_full_001,0,scripts/build_entity_source_evidence.py
field_collector__context_2026,field_collector,DataField,approved,context_2026,manual_note,manual_note,../context.md,,,5,context_2026_datasource_001|context_2026_route_leak_001|context_2026_as_path_001|context_2026_paper_bear_001|context_2026_scope_001,0,scripts/build_entity_source_evidence.py
field_collector__ripe_ris_docs,field_collector,DataField,approved,ripe_ris_docs,data_doc,complete_deterministic,raw/data_docs/ripe_ris_docs.html,parsed/data_docs/ripe_ris_docs.json,cleaned/data_docs/ripe_ris_docs.md,1,ripe_ris_docs_s001_full_001,0,scripts/build_entity_source_evidence.py
field_collector__routeviews_api_doc,field_collector,DataField,approved,routeviews_api_doc,data_doc,complete_deterministic,raw/data_docs/routeviews_api_doc.html,parsed/data_docs/routeviews_api_doc.json,cleaned/data_docs/routeviews_api_doc.md,27,routeviews_api_doc_s001_full_020|routeviews_api_doc_s001_full_001|routeviews_api_doc_s001_full_002|routeviews_api_doc_s001_full_003|routeviews_api_doc_s001_full_004|routeviews_api_doc_s001_full_005|routeviews_api_doc_s001_full_007|routeviews_api_doc_s001_full_008|routeviews_api_doc_s001_full_009|routeviews_api_doc_s001_full_010|routeviews_api_doc_s001_full_011|routeviews_api_doc_s001_full_012|routeviews_api_doc_s001_full_016|routeviews_api_doc_s001_full_017|routeviews_api_doc_s001_full_018|routeviews_api_doc_s001_full_021|routeviews_api_doc_s001_full_022|routeviews_api_doc_s001_full_023|routeviews_api_doc_s001_full_024|routeviews_api_doc_s001_full_026,0,scripts/build_entity_source_evidence.py
field_customer_cone_asns__caida_as_relationships,field_customer_cone_asns,DataField,approved,caida_as_relationships,data_doc,complete_deterministic,raw/data_docs/caida_as_relationships.html,parsed/data_docs/caida_as_relationships.json,cleaned/data_docs/caida_as_relationships.md,15,caida_as_relationships_s001_full_007|caida_as_relationships_s001_full_008|caida_as_relationships_s001_full_009|caida_as_relationships_s001_full_010|caida_as_relationships_s001_full_011|caida_as_relationships_s001_full_013|caida_as_relationships_s001_full_014|caida_as_relationships_s001_full_015|caida_as_relationships_s001_full_004|caida_as_relationships_s001_full_005|caida_as_relationships_s001_full_012|caida_as_relationships_s001_full_001|caida_as_relationships_s001_full_002|caida_as_relationships_s001_full_003|caida_as_relationships_s001_full_006,0,scripts/build_entity_source_evidence.py
field_customer_cone_asns__caida_asrank_api,field_customer_cone_asns,DataField,approved,caida_asrank_api,data_doc,complete_deterministic,raw/data_docs/caida_asrank_api.html,parsed/data_docs/caida_asrank_api.json,cleaned/data_docs/caida_asrank_api.md,7,caida_asrank_api_s001_full_002|caida_asrank_api_s001_full_003|caida_asrank_api_s001_full_004|caida_asrank_api_s001_full_005|caida_asrank_api_s001_full_007|caida_asrank_api_s001_full_001|caida_asrank_api_s001_full_006,0,scripts/build_entity_source_evidence.py
field_hold_time__rfc4271,field_hold_time,DataField,approved,rfc4271,standard,complete_deterministic,raw/standards/rfc4271.txt,parsed/standards/rfc4271.json,cleaned/standards/rfc4271.md,129,rfc4271_s014_4_2_001|rfc4271_s024_6_001|rfc4271_s037_6_2_001|rfc4271_s040_6_5_001|rfc4271_s058_8_2_2_009|rfc4271_s058_8_2_2_010|rfc4271_s076_10_004|rfc4271_s081_6_009|rfc4271_s022_4_4_001|rfc4271_s058_8_2_2_004|rfc4271_s058_8_2_2_006|rfc4271_s058_8_2_2_007|rfc4271_s058_8_2_2_012|rfc4271_s058_8_2_2_015|rfc4271_s081_6_008|rfc4271_s045_8_001|rfc4271_s046_10_001|rfc4271_s047_8_1_1_001|rfc4271_s047_8_1_1_002|rfc4271_s047_8_1_1_004,0,scripts/build_entity_source_evidence.py
field_local_pref__rfc4271,field_local_pref,DataField,approved,rfc4271,standard,complete_deterministic,raw/standards/rfc4271.txt,parsed/standards/rfc4271.json,cleaned/standards/rfc4271.md,129,rfc4271_s021_2_001|rfc4271_s026_4_002|rfc4271_s076_10_003|rfc4271_s006_1_1_002|rfc4271_s032_5_1_5_001|rfc4271_s038_6_3_003|rfc4271_s059_9_001|rfc4271_s061_9_1_1_001|rfc4271_s081_6_001|rfc4271_s081_6_008|rfc4271_s010_3_1_001|rfc4271_s014_4_2_002|rfc4271_s015_4_3_002|rfc4271_s021_2_002|rfc4271_s021_2_003|rfc4271_s029_5_1_2_002|rfc4271_s031_5_1_4_001|rfc4271_s035_6_001|rfc4271_s037_6_2_001|rfc4271_s038_6_3_002,0,scripts/build_entity_source_evidence.py
field_med__rfc4271,field_med,DataField,approved,rfc4271,standard,complete_deterministic,raw/standards/rfc4271.txt,parsed/standards/rfc4271.json,cleaned/standards/rfc4271.md,129,rfc4271_s021_2_002|rfc4271_s023_4_5_001|rfc4271_s024_6_001|rfc4271_s038_6_3_001|rfc4271_s038_6_3_002|rfc4271_s038_6_3_003|rfc4271_s058_8_2_2_009|rfc4271_s076_10_003|rfc4271_s081_6_009|rfc4271_s006_1_1_002|rfc4271_s008_2_001|rfc4271_s009_3_003|rfc4271_s009_3_004|rfc4271_s010_3_1_001|rfc4271_s012_4_001|rfc4271_s013_4_1_001|rfc4271_s014_4_2_001|rfc4271_s014_4_2_002|rfc4271_s015_4_3_001|rfc4271_s015_4_3_002,0,scripts/build_entity_source_evidence.py
field_mrt_file_type__ripe_ris_raw_data,field_mrt_file_type,DataField,approved,ripe_ris_raw_data,data_doc,complete_deterministic,raw/data_docs/ripe_ris_raw_data.html,parsed/data_docs/ripe_ris_raw_data.json,cleaned/data_docs/ripe_ris_raw_data.md,2,ripe_ris_raw_data_s001_full_001|ripe_ris_raw_data_s001_full_002,0,scripts/build_entity_source_evidence.py
field_mrt_file_type__routeviews_archive_index,field_mrt_file_type,DataField,approved,routeviews_archive_index,data_doc,complete_deterministic,raw/data_docs/routeviews_archive_index.html,parsed/data_docs/routeviews_archive_index.json,cleaned/data_docs/routeviews_archive_index.md,5,routeviews_archive_index_s001_full_001|routeviews_archive_index_s001_full_004|routeviews_archive_index_s001_full_002|routeviews_archive_index_s001_full_003|routeviews_archive_index_s001_full_005,0,scripts/build_entity_source_evidence.py
field_next_hop__rfc4271,field_next_hop,DataField,approved,rfc4271,standard,complete_deterministic,raw/standards/rfc4271.txt,parsed/standards/rfc4271.json,cleaned/standards/rfc4271.md,129,rfc4271_s021_2_001|rfc4271_s024_6_001|rfc4271_s026_4_002|rfc4271_s038_6_3_002|rfc4271_s076_10_003|rfc4271_s076_10_004|rfc4271_s081_6_009|rfc4271_s011_3_2_001|rfc4271_s011_3_2_002|rfc4271_s030_5_1_3_001|rfc4271_s030_5_1_3_002|rfc4271_s030_5_1_3_003|rfc4271_s062_9_1_2_001|rfc4271_s062_9_1_2_002|rfc4271_s063_9_1_2_1_001|rfc4271_s064_9_1_2_2_001|rfc4271_s064_9_1_2_2_003|rfc4271_s064_9_1_2_2_004|rfc4271_s065_9_1_3_001|rfc4271_s066_9_1_4_001,0,scripts/build_entity_source_evidence.py
field_nlri__rfc4271,field_nlri,DataField,approved,rfc4271,standard,complete_deterministic,raw/standards/rfc4271.txt,parsed/standards/rfc4271.json,cleaned/standards/rfc4271.md,129,rfc4271_s006_1_1_002|rfc4271_s010_3_1_001|rfc4271_s021_2_003|rfc4271_s026_4_002|rfc4271_s038_6_3_003|rfc4271_s059_9_001|rfc4271_s012_4_001|rfc4271_s013_4_1_001|rfc4271_s014_4_2_001|rfc4271_s014_4_2_002|rfc4271_s015_4_3_001|rfc4271_s015_4_3_002|rfc4271_s015_4_3_003|rfc4271_s019_2_001|rfc4271_s021_2_001|rfc4271_s021_2_002|rfc4271_s023_4_5_001|rfc4271_s024_6_001|rfc4271_s026_4_001|rfc4271_s029_5_1_2_002,0,scripts/build_entity_source_evidence.py
field_origin_as__context_2026,field_origin_as,DataField,approved,context_2026,manual_note,manual_note,../context.md,,,5,context_2026_as_path_001|context_2026_datasource_001|context_2026_paper_bear_001|context_2026_route_leak_001|context_2026_scope_001,0,scripts/build_entity_source_evidence.py
field_origin_as__rfc4271,field_origin_as,DataField,approved,rfc4271,standard,complete_deterministic,raw/standards/rfc4271.txt,parsed/standards/rfc4271.json,cleaned/standards/rfc4271.md,129,rfc4271_s006_1_1_002|rfc4271_s010_3_1_001|rfc4271_s012_4_001|rfc4271_s013_4_1_001|rfc4271_s014_4_2_001|rfc4271_s014_4_2_002|rfc4271_s015_4_3_001|rfc4271_s015_4_3_002|rfc4271_s015_4_3_003|rfc4271_s019_2_001|rfc4271_s021_2_001|rfc4271_s021_2_002|rfc4271_s021_2_003|rfc4271_s023_4_5_001|rfc4271_s024_6_001|rfc4271_s026_4_002|rfc4271_s029_5_1_2_002|rfc4271_s035_6_001|rfc4271_s036_6_1_001|rfc4271_s037_6_2_001,0,scripts/build_entity_source_evidence.py
field_origin_as__rfc6811,field_origin_as,DataField,approved,rfc6811,standard,complete_deterministic,raw/standards/rfc6811.txt,parsed/standards/rfc6811.json,cleaned/standards/rfc6811.md,15,rfc6811_s001_1_003|rfc6811_s003_2_001|rfc6811_s003_2_002|rfc6811_s004_2_1_001|rfc6811_s001_1_001|rfc6811_s001_1_002|rfc6811_s002_1_1_001|rfc6811_s003_2_003|rfc6811_s005_3_001|rfc6811_s006_4_001|rfc6811_s007_5_001|rfc6811_s008_6_001|rfc6811_s009_7_001|rfc6811_s010_8_1_001|rfc6811_s011_8_2_001,0,scripts/build_entity_source_evidence.py
field_origin_attribute__rfc4271,field_origin_attribute,DataField,approved,rfc4271,standard,complete_deterministic,raw/standards/rfc4271.txt,parsed/standards/rfc4271.json,cleaned/standards/rfc4271.md,129,rfc4271_s024_6_001|rfc4271_s038_6_3_001|rfc4271_s081_6_009|rfc4271_s006_1_1_002|rfc4271_s010_3_1_001|rfc4271_s015_4_3_001|rfc4271_s015_4_3_002|rfc4271_s015_4_3_003|rfc4271_s019_2_001|rfc4271_s021_2_001|rfc4271_s021_2_002|rfc4271_s021_2_003|rfc4271_s026_4_002|rfc4271_s029_5_1_2_002|rfc4271_s038_6_3_002|rfc4271_s038_6_3_003|rfc4271_s047_8_1_1_004|rfc4271_s058_8_2_2_004|rfc4271_s058_8_2_2_007|rfc4271_s058_8_2_2_009,0,scripts/build_entity_source_evidence.py
field_otc_attribute__rfc9234,field_otc_attribute,DataField,approved,rfc9234,standard,complete_deterministic,raw/standards/rfc9234.txt,parsed/standards/rfc9234.json,cleaned/standards/rfc9234.md,19,rfc9234_s005_3_1_002|rfc9234_s009_5_001|rfc9234_s014_2_001|rfc9234_s015_4_001|rfc9234_s016_6_001|rfc9234_s018_8_001|rfc9234_s018_8_002|rfc9234_s002_1_002|rfc9234_s008_4_2_002|rfc9234_s021_9_2_001|rfc9234_s002_1_001|rfc9234_s003_2_001|rfc9234_s004_3_001|rfc9234_s005_3_1_001|rfc9234_s006_4_001|rfc9234_s007_4_1_001|rfc9234_s008_4_2_001|rfc9234_s017_7_001|rfc9234_s019_9_1_001,0,scripts/build_entity_source_evidence.py
field_path_attributes__rfc4271,field_path_attributes,DataField,approved,rfc4271,standard,complete_deterministic,raw/standards/rfc4271.txt,parsed/standards/rfc4271.json,cleaned/standards/rfc4271.md,129,rfc4271_s006_1_1_002|rfc4271_s010_3_1_001|rfc4271_s015_4_3_001|rfc4271_s015_4_3_002|rfc4271_s021_2_002|rfc4271_s021_2_003|rfc4271_s026_4_002|rfc4271_s038_6_3_003|rfc4271_s081_6_001|rfc4271_s015_4_3_003|rfc4271_s038_6_3_001|rfc4271_s047_8_1_1_004|rfc4271_s064_9_1_2_2_001|rfc4271_s073_9_2_2_2_001|rfc4271_s073_9_2_2_2_002|rfc4271_s073_9_2_2_2_003|rfc4271_s081_6_002|rfc4271_s081_6_003|rfc4271_s081_6_004|rfc4271_s081_6_007,0,scripts/build_entity_source_evidence.py
field_peer_asn__context_2026,field_peer_asn,DataField,approved,context_2026,manual_note,manual_note,../context.md,,,5,context_2026_datasource_001|context_2026_as_path_001|context_2026_paper_bear_001|context_2026_route_leak_001|context_2026_scope_001,0,scripts/build_entity_source_evidence.py
field_peer_asn__ripe_ris_docs,field_peer_asn,DataField,approved,ripe_ris_docs,data_doc,complete_deterministic,raw/data_docs/ripe_ris_docs.html,parsed/data_docs/ripe_ris_docs.json,cleaned/data_docs/ripe_ris_docs.md,1,ripe_ris_docs_s001_full_001,0,scripts/build_entity_source_evidence.py
field_peer_asn__routeviews_api_doc,field_peer_asn,DataField,approved,routeviews_api_doc,data_doc,complete_deterministic,raw/data_docs/routeviews_api_doc.html,parsed/data_docs/routeviews_api_doc.json,cleaned/data_docs/routeviews_api_doc.md,27,routeviews_api_doc_s001_full_007|routeviews_api_doc_s001_full_008|routeviews_api_doc_s001_full_010|routeviews_api_doc_s001_full_011|routeviews_api_doc_s001_full_016|routeviews_api_doc_s001_full_017|routeviews_api_doc_s001_full_018|routeviews_api_doc_s001_full_020|routeviews_api_doc_s001_full_001|routeviews_api_doc_s001_full_009|routeviews_api_doc_s001_full_012|routeviews_api_doc_s001_full_013|routeviews_api_doc_s001_full_014|routeviews_api_doc_s001_full_015|routeviews_api_doc_s001_full_024|routeviews_api_doc_s001_full_025|routeviews_api_doc_s001_full_003|routeviews_api_doc_s001_full_005|routeviews_api_doc_s001_full_006|routeviews_api_doc_s001_full_019,0,scripts/build_entity_source_evidence.py
field_prefix__context_2026,field_prefix,DataField,approved,context_2026,manual_note,manual_note,../context.md,,,5,context_2026_datasource_001|context_2026_as_path_001|context_2026_paper_bear_001|context_2026_route_leak_001|context_2026_scope_001,0,scripts/build_entity_source_evidence.py
